cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,lrscale,ctzcntr,gndr,agea,edulvla,tporgwk,hinctnt,hinctnta,regiongb,wrywprb,jbprtfp,stfjb,plnftr
GB,ESS1-9e01,1.0,10.12.2020,200415,ESS8e02_2,8,2.2,100002730,1.01863920688629,0.894052147865295,2.746052374,2.45511402312529,5,1,2,32,5,4,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200416,ESS8e02_2,8,2.2,100002732,0.509319603443146,0.643059074878693,2.746052374,1.76587389919288,5,1,2,40,5,6,,8,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200417,ESS8e02_2,8,2.2,100002746,1.01863920688629,1.52880811691284,2.746052374,4.19818715883898,2,1,1,28,5,4,,8,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200418,ESS8e02_2,8,2.2,100002752,1.01863920688629,0.987311065196991,2.746052374,2.71120789446067,5,1,2,27,3,5,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200419,ESS8e02_2,8,2.2,100002754,1.01863920688629,1.08162295818329,2.746052374,2.97019329209212,1,1,1,37,3,2,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200420,ESS8e02_2,8,2.2,100002755,1.01863920688629,0.923037707805634,2.746052374,2.53470988881118,5,1,2,80,1,4,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200421,ESS8e02_2,8,2.2,100002756,0.509319603443146,0.503452837467194,2.746052374,1.38250785952382,5,1,1,58,3,2,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200422,ESS8e02_2,8,2.2,100002760,1.01863920688629,1.16204845905304,2.746052374,3.19104592968564,7,1,1,42,4,4,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200423,ESS8e02_2,8,2.2,100002761,2.54659795761108,2.5184805393219,2.746052374,6.9158794638777,3,1,2,46,5,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200424,ESS8e02_2,8,2.2,100002762,0.509319603443146,0.433359891176224,2.746052374,1.19002895796085,3,1,1,65,3,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200425,ESS8e02_2,8,2.2,100002763,0.509319603443146,0.47287529706955,2.746052374,1.29854033212379,5,1,2,31,3,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200426,ESS8e02_2,8,2.2,100002765,1.01863920688629,0.704209685325623,2.746052374,1.93379667818222,5,1,2,57,4,2,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200427,ESS8e02_2,8,2.2,100002766,1.01863920688629,0.959455728530884,2.746052374,2.63471568108013,4,1,2,36,5,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200428,ESS8e02_2,8,2.2,100002768,1.52795886993408,1.13256788253784,2.746052374,3.11009072255919,6,1,2,58,3,2,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200429,ESS8e02_2,8,2.2,100002770,1.52795886993408,1.6720335483551,2.746052374,4.59149169486817,6,1,2,15,1,66,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200430,ESS8e02_2,8,2.2,100002771,1.01863920688629,1.26604664325714,2.746052374,3.476630390311,5,1,2,85,1,3,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200431,ESS8e02_2,8,2.2,100002773,1.01863920688629,1.26604664325714,2.746052374,3.476630390311,3,1,2,56,5,4,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200432,ESS8e02_2,8,2.2,100002774,1.01863920688629,0.937218010425568,2.746052374,2.57364974248469,5,1,1,88,3,4,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200433,ESS8e02_2,8,2.2,100002779,1.01863920688629,0.825198531150818,2.746052374,2.26603838548802,10,2,1,41,2,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200434,ESS8e02_2,8,2.2,100002782,1.52795886993408,1.43723583221436,2.746052374,3.9467248690501,8,2,1,46,4,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200435,ESS8e02_2,8,2.2,100002784,0.509319603443146,0.472241312265396,2.746052374,1.29679937664727,5,1,2,67,55,4,,4,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200436,ESS8e02_2,8,2.2,100002787,1.01863920688629,1.00690567493439,2.746052374,2.76501571904765,4,1,1,71,2,5,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200437,ESS8e02_2,8,2.2,100002792,3.05591773986816,2.75495219230652,2.746052374,7.56524300793982,4,1,1,999,77,4,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200438,ESS8e02_2,8,2.2,100002796,0.509319603443146,0.392425894737244,2.746052374,1.07762205986228,3,1,1,80,5,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200439,ESS8e02_2,8,2.2,100002798,1.01863920688629,1.11468911170959,2.746052374,3.06099468148208,5,1,2,22,5,2,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200440,ESS8e02_2,8,2.2,100002801,1.01863920688629,0.830235779285431,2.746052374,2.2798709326865,5,1,1,90,1,4,,4,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200441,ESS8e02_2,8,2.2,100002806,1.01863920688629,0.866719782352448,2.746052374,2.3800579159217,1,1,1,57,5,5,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200442,ESS8e02_2,8,2.2,100002810,0.509319603443146,0.643059074878693,2.746052374,1.76587389919288,7,1,2,37,1,4,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200443,ESS8e02_2,8,2.2,100002813,1.01863920688629,1.08162295818329,2.746052374,2.97019329209212,5,2,1,43,5,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200444,ESS8e02_2,8,2.2,100002816,0.509319603443146,0.497276186943054,2.746052374,1.36554645368864,5,1,1,88,5,2,,10,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200445,ESS8e02_2,8,2.2,100002818,1.52795886993408,1.59034371376038,2.746052374,4.36716713064766,2,1,2,43,3,1,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200446,ESS8e02_2,8,2.2,100002820,1.01863920688629,0.817674100399017,2.746052374,2.24537590455904,5,1,2,60,5,1,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200447,ESS8e02_2,8,2.2,100002821,1.01863920688629,0.959455728530884,2.746052374,2.63471568108013,4,1,2,38,5,1,,10,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200448,ESS8e02_2,8,2.2,100002825,1.01863920688629,1.47414588928223,2.746052374,4.0480818188858,8,1,1,30,2,4,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200449,ESS8e02_2,8,2.2,100002827,1.01863920688629,1.28549695014954,2.746052374,3.53004195172789,6,2,1,62,5,6,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200450,ESS8e02_2,8,2.2,100002829,1.01863920688629,0.830235779285431,2.746052374,2.2798709326865,5,1,1,75,1,5,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200451,ESS8e02_2,8,2.2,100002832,1.01863920688629,1.06022965908051,2.746052374,2.91144617230323,5,1,2,36,5,1,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200452,ESS8e02_2,8,2.2,100002833,0.509319603443146,0.489752173423767,2.746052374,1.344885118502,88,1,2,68,1,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200453,ESS8e02_2,8,2.2,100002838,1.01863920688629,0.873312056064606,2.746052374,2.39816064479903,6,2,2,34,5,4,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200454,ESS8e02_2,8,2.2,100002843,0.509319603443146,0.597779095172882,2.746052374,1.64153270342706,5,1,2,999,2,4,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200455,ESS8e02_2,8,2.2,100002846,1.01863920688629,0.978539645671844,2.746052374,2.68712111705029,4,1,1,62,5,4,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200456,ESS8e02_2,8,2.2,100002848,1.01863920688629,0.937670707702637,2.746052374,2.57489287291709,2,1,2,51,2,5,,4,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200457,ESS8e02_2,8,2.2,100002849,0.509319603443146,0.408837050199509,2.746052374,1.12268795227952,3,1,2,76,1,2,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200458,ESS8e02_2,8,2.2,100002850,0.509319603443146,0.392425894737244,2.746052374,1.07762205986228,7,1,1,82,1,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200459,ESS8e02_2,8,2.2,100002852,1.01863920688629,0.979504346847534,2.746052374,2.68977023700399,6,1,2,72,3,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200460,ESS8e02_2,8,2.2,100002853,1.01863920688629,0.937670707702637,2.746052374,2.57489287291709,5,1,2,54,1,6,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200461,ESS8e02_2,8,2.2,100002859,1.01863920688629,0.715027987957001,2.746052374,1.96350430380577,8,1,1,68,5,2,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200462,ESS8e02_2,8,2.2,100002860,0.509319603443146,0.408837050199509,2.746052374,1.12268795227952,5,1,2,80,1,6,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200463,ESS8e02_2,8,2.2,100002862,0.509319603443146,0.611498355865479,2.746052374,1.67920651182149,7,1,1,45,3,4,,4,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200464,ESS8e02_2,8,2.2,100002866,2.03727841377258,1.66127455234528,2.746052374,4.56194692833353,5,1,2,53,5,2,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200465,ESS8e02_2,8,2.2,100002868,0.509319603443146,0.503452837467194,2.746052374,1.38250785952382,5,1,1,59,4,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200466,ESS8e02_2,8,2.2,100002871,2.03727841377258,2.18484330177307,2.746052374,5.99969413565194,4,1,2,17,1,66,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200467,ESS8e02_2,8,2.2,100002875,0.509319603443146,0.633023321628571,2.746052374,1.7383151951555,4,1,2,76,5,3,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200468,ESS8e02_2,8,2.2,100002877,0.509319603443146,0.666153013706207,2.746052374,1.82929106473518,88,1,1,29,5,4,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200469,ESS8e02_2,8,2.2,100002878,1.01863920688629,1.12931144237518,2.746052374,3.10114836731974,5,1,1,40,3,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200470,ESS8e02_2,8,2.2,100002879,1.01863920688629,0.755045235157013,2.746052374,2.0733937604803,7,1,2,67,5,2,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200471,ESS8e02_2,8,2.2,100002882,1.01863920688629,0.994552373886108,2.746052374,2.73109290737728,3,1,1,76,1,5,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200472,ESS8e02_2,8,2.2,100002885,0.509319603443146,0.489269822835922,2.746052374,1.34356055852514,8,1,1,64,5,4,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200473,ESS8e02_2,8,2.2,100002889,0.509319603443146,0.377522617578506,2.746052374,1.03669688024015,6,1,2,74,2,1,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200474,ESS8e02_2,8,2.2,100002890,0.509319603443146,0.642748475074768,2.746052374,1.76502097586395,7,1,1,71,1,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200475,ESS8e02_2,8,2.2,100002895,0.509319603443146,0.42680287361145,2.746052374,1.17202304431074,4,1,2,67,3,1,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200476,ESS8e02_2,8,2.2,100002896,1.01863920688629,0.873312056064606,2.746052374,2.39816064479903,5,1,2,34,5,2,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200477,ESS8e02_2,8,2.2,100002901,0.509319603443146,0.468835353851318,2.746052374,1.28744643645854,2,1,2,54,3,2,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200478,ESS8e02_2,8,2.2,100002902,1.52795886993408,1.998459815979,2.746052374,5.48787532201275,2,1,1,34,3,4,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200479,ESS8e02_2,8,2.2,100002905,1.01863920688629,0.830235779285431,2.746052374,2.2798709326865,5,1,1,63,5,1,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200480,ESS8e02_2,8,2.2,100002908,0.509319603443146,0.442384034395218,2.746052374,1.21480972787069,5,1,1,45,1,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200481,ESS8e02_2,8,2.2,100002909,0.509319603443146,0.764404058456421,2.746052374,2.09909357941949,88,1,1,18,1,66,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200482,ESS8e02_2,8,2.2,100002912,1.01863920688629,0.715027987957001,2.746052374,1.96350430380577,8,1,1,70,2,1,,4,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200483,ESS8e02_2,8,2.2,100002914,1.01863920688629,0.995033085346222,2.746052374,2.73241296622354,6,1,2,54,5,4,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200484,ESS8e02_2,8,2.2,100002916,1.01863920688629,0.784851789474487,2.746052374,2.15524411972456,5,1,1,64,5,4,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200485,ESS8e02_2,8,2.2,100002918,0.509319603443146,0.377522617578506,2.746052374,1.03669688024015,0,1,2,75,1,4,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200486,ESS8e02_2,8,2.2,100002922,0.509319603443146,0.468609005212784,2.746052374,1.28682487124234,4,1,1,75,1,4,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200487,ESS8e02_2,8,2.2,100002923,0.509319603443146,0.988021373748779,2.746052374,2.71315843894558,4,1,1,33,5,5,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200488,ESS8e02_2,8,2.2,100002924,1.01863920688629,0.994552373886108,2.746052374,2.73109290737728,7,1,1,77,5,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200489,ESS8e02_2,8,2.2,100002928,0.509319603443146,0.633023321628571,2.746052374,1.7383151951555,88,1,2,87,1,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200490,ESS8e02_2,8,2.2,100002934,1.01863920688629,0.978539645671844,2.746052374,2.68712111705029,4,1,1,67,5,2,,8,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200491,ESS8e02_2,8,2.2,100002939,1.01863920688629,1.0436829328537,2.746052374,2.86600799546618,2,1,2,68,1,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200492,ESS8e02_2,8,2.2,100002944,1.01863920688629,0.766644716262817,2.746052374,2.10524654310807,5,1,1,78,1,2,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200493,ESS8e02_2,8,2.2,100002945,0.509319603443146,0.553376376628876,2.746052374,1.51960051275724,3,1,1,44,3,2,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200494,ESS8e02_2,8,2.2,100002947,0.509319603443146,0.415318638086319,2.746052374,1.14048673208338,4,1,2,52,3,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200495,ESS8e02_2,8,2.2,100002955,1.01863920688629,0.991671502590179,2.746052374,2.72318188391591,3,1,2,67,3,5,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200496,ESS8e02_2,8,2.2,100002958,1.01863920688629,1.22299671173096,2.746052374,3.35841302364299,5,1,1,41,88,4,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200497,ESS8e02_2,8,2.2,100002961,0.509319603443146,0.489269822835922,2.746052374,1.34356055852514,7,1,1,64,5,4,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200498,ESS8e02_2,8,2.2,100002962,0.509319603443146,0.530114829540253,2.746052374,1.45572308615162,6,1,2,43,5,5,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200499,ESS8e02_2,8,2.2,100002963,1.01863920688629,0.830235779285431,2.746052374,2.2798709326865,4,1,1,61,3,4,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200500,ESS8e02_2,8,2.2,100002964,6.20699167251587,3.99999976158142,2.746052374,10.9842088412901,2,1,2,27,5,2,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200501,ESS8e02_2,8,2.2,100002965,1.01863920688629,1.0436829328537,2.746052374,2.86600799546618,7,1,2,79,1,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200502,ESS8e02_2,8,2.2,100002968,1.01863920688629,0.715373694896698,2.746052374,1.96445363316823,6,1,2,44,5,4,,10,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200503,ESS8e02_2,8,2.2,100002970,0.509319603443146,0.386488318443298,2.746052374,1.06131716438449,6,1,2,79,1,6,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200504,ESS8e02_2,8,2.2,100002973,1.01863920688629,0.937670707702637,2.746052374,2.57489287291709,5,1,2,37,1,66,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200505,ESS8e02_2,8,2.2,100002975,1.52795886993408,1.46780920028687,2.746052374,4.03068093902679,8,1,1,56,5,4,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200506,ESS8e02_2,8,2.2,100002977,1.01863920688629,1.54779779911041,2.746052374,4.25033382071912,5,1,1,31,4,4,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200507,ESS8e02_2,8,2.2,100002981,0.509319603443146,0.557344555854797,2.746052374,1.53049734074104,5,1,2,28,1,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200508,ESS8e02_2,8,2.2,100002982,1.01863920688629,1.09912848472595,2.746052374,3.01826438481272,3,1,1,34,88,4,,10,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200509,ESS8e02_2,8,2.2,100002988,1.01863920688629,0.817674100399017,2.746052374,2.24537590455904,88,1,2,67,3,2,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200510,ESS8e02_2,8,2.2,100002990,0.509319603443146,0.472241312265396,2.746052374,1.29679937664727,4,1,2,83,1,2,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200511,ESS8e02_2,8,2.2,100002992,0.509319603443146,0.408837050199509,2.746052374,1.12268795227952,3,1,2,66,1,1,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200512,ESS8e02_2,8,2.2,100002998,0.509319603443146,0.489269822835922,2.746052374,1.34356055852514,4,1,1,79,2,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200513,ESS8e02_2,8,2.2,100002999,0.509319603443146,0.407256871461868,2.746052374,1.11834869870568,88,1,2,28,2,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200514,ESS8e02_2,8,2.2,100003002,1.01863920688629,0.958157300949097,2.746052374,2.6311501309367,5,1,1,44,5,4,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200515,ESS8e02_2,8,2.2,100003005,1.01863920688629,1.08162295818329,2.746052374,2.97019329209212,8,1,1,46,5,4,,8,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200516,ESS8e02_2,8,2.2,100003006,0.509319603443146,0.497516542673111,2.746052374,1.36620648311177,5,1,2,35,3,1,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200517,ESS8e02_2,8,2.2,100003010,1.52795886993408,1.49254930019379,2.746052374,4.09861854910919,4,1,2,47,5,1,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200518,ESS8e02_2,8,2.2,100003012,1.01863920688629,1.20716059207916,2.746052374,3.31492620967823,5,1,2,18,3,4,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200519,ESS8e02_2,8,2.2,100003013,0.509319603443146,0.408837050199509,2.746052374,1.12268795227952,5,1,2,88,5,2,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200520,ESS8e02_2,8,2.2,100003017,1.01863920688629,1.22299671173096,2.746052374,3.35841302364299,5,1,1,36,5,4,,10,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200521,ESS8e02_2,8,2.2,100003018,1.01863920688629,1.05971741676331,2.746052374,2.91003952807202,6,1,1,64,4,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200522,ESS8e02_2,8,2.2,100003020,1.01863920688629,0.979012131690979,2.746052374,2.68841858840481,5,1,2,38,3,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200523,ESS8e02_2,8,2.2,100003022,1.52795886993408,1.48750686645508,2.746052374,4.08477176197027,5,1,2,66,2,2,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200524,ESS8e02_2,8,2.2,100003024,1.01863920688629,0.979504346847534,2.746052374,2.68977023700399,2,1,2,59,1,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200525,ESS8e02_2,8,2.2,100003025,2.03727841377258,1.91891145706177,2.746052374,5.26943136216027,5,1,2,54,2,6,,9,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200526,ESS8e02_2,8,2.2,100003029,0.509319603443146,0.642748475074768,2.746052374,1.76502097586395,6,1,1,63,2,4,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200527,ESS8e02_2,8,2.2,100003030,0.509319603443146,0.57350105047226,2.746052374,1.57486392114084,5,1,2,24,5,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200528,ESS8e02_2,8,2.2,100003033,0.509319603443146,0.720337271690369,2.746052374,1.97808387500602,5,1,1,34,3,4,,5,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200529,ESS8e02_2,8,2.2,100003035,1.52795886993408,2.29321217536926,2.746052374,6.29728073825847,5,1,1,16,2,4,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200530,ESS8e02_2,8,2.2,100003036,1.01863920688629,0.923037707805634,2.746052374,2.53470988881118,88,1,2,74,1,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200531,ESS8e02_2,8,2.2,100003042,1.01863920688629,1.06761801242828,2.746052374,2.93173497755385,5,1,2,32,2,4,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200532,ESS8e02_2,8,2.2,100003043,1.01863920688629,0.8536057472229,2.746052374,2.34404608862149,6,1,2,55,5,4,,8,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200533,ESS8e02_2,8,2.2,100003044,0.509319603443146,0.433569580316544,2.746052374,1.19060477532243,5,1,2,54,5,1,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200534,ESS8e02_2,8,2.2,100003046,1.01863920688629,1.06761801242828,2.746052374,2.93173497755385,5,1,2,32,5,2,,6,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200535,ESS8e02_2,8,2.2,100003047,1.01863920688629,0.830637276172638,2.746052374,2.28097346416677,5,1,2,44,2,3,,10,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200536,ESS8e02_2,8,2.2,100003048,0.509319603443146,0.433359891176224,2.746052374,1.19002895796085,3,1,1,62,77,88,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200537,ESS8e02_2,8,2.2,100003055,1.52795886993408,1.46925616264343,2.746052374,4.03465437344113,5,1,2,68,1,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200538,ESS8e02_2,8,2.2,100003059,1.52795886993408,1.48096597194672,2.746052374,4.0668101230775,5,1,2,18,3,66,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200539,ESS8e02_2,8,2.2,100003060,0.509319603443146,0.4358229637146,2.746052374,1.19679268415219,0,1,2,999,3,4,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200540,ESS8e02_2,8,2.2,100003064,1.01863920688629,0.979504346847534,2.746052374,2.68977023700399,6,1,2,73,1,5,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200541,ESS8e02_2,8,2.2,100003068,1.01863920688629,1.44067454338074,2.746052374,3.95616775001204,5,1,1,29,3,4,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200542,ESS8e02_2,8,2.2,100003070,0.509319603443146,0.386488318443298,2.746052374,1.06131716438449,7,1,2,92,1,2,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200543,ESS8e02_2,8,2.2,100003072,0.509319603443146,0.48950606584549,2.746052374,1.34420929420241,88,2,2,47,1,2,,88,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200544,ESS8e02_2,8,2.2,100003074,1.01863920688629,0.767015159130096,2.746052374,2.10626379862319,0,1,2,52,1,4,,77,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200545,ESS8e02_2,8,2.2,100003077,0.509319603443146,0.392615556716919,2.746052374,1.07814288159183,5,1,2,40,1,4,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200546,ESS8e02_2,8,2.2,100003079,0.509319603443146,0.377522617578506,2.746052374,1.03669688024015,5,1,2,66,3,1,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200547,ESS8e02_2,8,2.2,100003082,0.509319603443146,0.540811479091644,2.746052374,1.48509664604606,7,1,1,37,3,4,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200548,ESS8e02_2,8,2.2,100003085,1.01863920688629,0.8536057472229,2.746052374,2.34404608862149,4,1,2,58,3,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200549,ESS8e02_2,8,2.2,100003086,0.509319603443146,0.497276186943054,2.746052374,1.36554645368864,6,1,1,66,5,4,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200550,ESS8e02_2,8,2.2,100003087,0.509319603443146,0.472241312265396,2.746052374,1.29679937664727,2,1,2,70,1,66,,3,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200551,ESS8e02_2,8,2.2,100003092,0.509319603443146,0.481866925954819,2.746052374,1.32323181597031,4,1,2,62,1,4,,4,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200552,ESS8e02_2,8,2.2,100003093,1.01863920688629,1.17847239971161,2.746052374,3.23614693092154,7,1,1,22,5,1,,7,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200553,ESS8e02_2,8,2.2,100003094,0.509319603443146,0.752096891403198,2.746052374,2.06529745411577,2,1,1,23,5,4,,4,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200554,ESS8e02_2,8,2.2,100003095,1.01863920688629,1.54779779911041,2.746052374,4.25033382071912,3,1,1,26,5,4,,8,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200555,ESS8e02_2,8,2.2,100003097,0.509319603443146,0.553376376628876,2.746052374,1.51960051275724,6,1,1,46,5,4,,8,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200556,ESS8e02_2,8,2.2,100003100,1.52795886993408,1.15946531295776,2.746052374,3.18395247521832,0,1,2,79,1,4,,2,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200557,ESS8e02_2,8,2.2,100003101,1.01863920688629,1.54779779911041,2.746052374,4.25033382071912,5,1,1,26,1,4,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200558,ESS8e02_2,8,2.2,100003105,1.01863920688629,0.959455728530884,2.746052374,2.63471568108013,4,1,2,51,1,66,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200559,ESS8e02_2,8,2.2,100003107,1.01863920688629,1.20716059207916,2.746052374,3.31492620967823,5,1,2,22,3,5,,1,,,,,
GB,ESS1-9e01,1.0,10.12.2020,200560,ESS8e02_2,8,2.2,100003111,1.52795886993408,1.48750686645508,2.746052374,4.08477176197027,3,1,2,57,5,1,,2,,,,,
